Branch,Date,Source,Brand Name,Net Sales
Harlur Road,2026-05-01,Zomato,Madno,39785.48
Harlur Road,2026-06-01,In Store,Frozen Bottle,76272.67
Harlur Road,2026-06-01,Ownly,Boba Bar,724.0
Harlur Road,2026-06-01,Ownly,Frozen Bottle,2119.0
Harlur Road,2026-06-01,Ownly,Madno,8927.0
Harlur Road,2026-06-01,Swiggy,Boba Bar,406.01
Harlur Road,2026-06-01,Swiggy,Frozen Bottle,161299.17
Harlur Road,2026-06-01,Swiggy,Madno,11383.04
Harlur Road,2026-06-01,Zomato,Boba Bar,4606.53
Harlur Road,2026-06-01,Zomato,Frozen Bottle,87010.75
Harlur Road,2026-06-01,Zomato,Madno,21127.36
Harlur Road,2026-07-01,In Store,Frozen Bottle,81392.4
Harlur Road,2026-07-01,Ownly,Frozen Bottle,4397.0
Harlur Road,2026-07-01,Ownly,Madno,5177.0
Harlur Road,2026-07-01,Swiggy,Frozen Bottle,181660.19
Harlur Road,2026-07-01,Swiggy,Madno,19564.34
Harlur Road,2026-07-01,Zomato,Boba Bar,898.0699999999999
Harlur Road,2026-07-01,Zomato,Frozen Bottle,84603.9
Harlur Road,2026-07-01,Zomato,Madno,22040.01
Harlur Road,2026-08-01,In Store,Frozen Bottle,93550.16
Harlur Road,2026-08-01,Ownly,Frozen Bottle,7850.5
Harlur Road,2026-08-01,Ownly,Madno,21124.0
Harlur Road,2026-08-01,Swiggy,Frozen Bottle,168118.76
Harlur Road,2026-08-01,Swiggy,Madno,22332.65
Harlur Road,2026-08-01,Zomato,Boba Bar,2807.1
Harlur Road,2026-08-01,Zomato,Frozen Bottle,95987.76
Harlur Road,2026-08-01,Zomato,Madno,29963.6
Hassan,2025-08-01,In Store,Boba Bar,622.04
Hassan,2025-08-01,In Store,Frozen Bottle,54978.0
Hassan,2025-09-01,In Store,Boba Bar,4210.0
Hassan,2025-09-01,In Store,Frozen Bottle,101874.35
Hassan,2025-10-01,In Store,Boba Bar,1702.0
Hassan,2025-10-01,In Store,Frozen Bottle,100443.93000000001
Hassan,2025-11-01,In Store,Boba Bar,229.0
Hassan,2025-11-01,In Store,Frozen Bottle,46700.8
Hassan,2025-12-01,In Store,Frozen Bottle,1848.0
Head Office,2025-01-01,In Store,Frozen Bottle,19.0
Hinjewadi,2025-01-01,In Store,Boba Bar,1673.0
Hinjewadi,2025-01-01,In Store,Frozen Bottle,136869.69
Hinjewadi,2025-01-01,Others,Boba Bar,1483.02
Hinjewadi,2025-01-01,Others,Madno,288.1
Hinjewadi,2025-01-01,Swiggy,Boba Bar,14649.0
Hinjewadi,2025-01-01,Swiggy,Frozen Bottle,75835.4
Hinjewadi,2025-01-01,Swiggy,Madno,12433.82
Hinjewadi,2025-01-01,Zomato,Boba Bar,10574.32
Hinjewadi,2025-01-01,Zomato,Frozen Bottle,109448.73
Hinjewadi,2025-01-01,Zomato,Madno,13540.18
Hinjewadi,2025-02-01,In Store,Frozen Bottle,127742.45
Hinjewadi,2025-02-01,Others,Boba Bar,69.5
Hinjewadi,2025-02-01,Others,Madno,505.5
Hinjewadi,2025-02-01,Swiggy,Boba Bar,14169.43
Hinjewadi,2025-02-01,Swiggy,Frozen Bottle,86388.93
Hinjewadi,2025-02-01,Swiggy,Madno,12382.34
Hinjewadi,2025-02-01,Zomato,Boba Bar,7934.3
Hinjewadi,2025-02-01,Zomato,Frozen Bottle,121566.5
Hinjewadi,2025-02-01,Zomato,Madno,12902.98
Hinjewadi,2025-03-01,In Store,Frozen Bottle,131262.5
Hinjewadi,2025-03-01,Others,Boba Bar,2497.0
Hinjewadi,2025-03-01,Others,Frozen Bottle,3685.15
Hinjewadi,2025-03-01,Others,Madno,1782.03
Hinjewadi,2025-03-01,Swiggy,Boba Bar,14313.05
Hinjewadi,2025-03-01,Swiggy,Frozen Bottle,108340.59
Hinjewadi,2025-03-01,Swiggy,Madno,16985.58
Hinjewadi,2025-03-01,Zomato,Boba Bar,16304.0
Hinjewadi,2025-03-01,Zomato,Frozen Bottle,190774.61000000002
Hinjewadi,2025-03-01,Zomato,Madno,19810.6
Hinjewadi,2025-04-01,In Store,Boba Bar,498.0
Hinjewadi,2025-04-01,In Store,Frozen Bottle,131089.31
Hinjewadi,2025-04-01,Others,Boba Bar,2454.5
Hinjewadi,2025-04-01,Others,Frozen Bottle,9149.01
Hinjewadi,2025-04-01,Others,Madno,2042.31
Hinjewadi,2025-04-01,Swiggy,Boba Bar,12293.14
Hinjewadi,2025-04-01,Swiggy,Frozen Bottle,109017.69
Hinjewadi,2025-04-01,Swiggy,Madno,15948.310000000001
Hinjewadi,2025-04-01,Zomato,Boba Bar,12956.3
Hinjewadi,2025-04-01,Zomato,Frozen Bottle,217976.0
Hinjewadi,2025-04-01,Zomato,Madno,25899.2
Hinjewadi,2025-05-01,In Store,Frozen Bottle,119509.56
Hinjewadi,2025-05-01,Others,Boba Bar,2557.0
Hinjewadi,2025-05-01,Others,Frozen Bottle,8149.72
Hinjewadi,2025-05-01,Others,Madno,632.0
Hinjewadi,2025-05-01,Swiggy,Boba Bar,8360.89
Hinjewadi,2025-05-01,Swiggy,Frozen Bottle,72139.96
Hinjewadi,2025-05-01,Swiggy,Madno,16001.66
Hinjewadi,2025-05-01,Zomato,Boba Bar,16471.5
Hinjewadi,2025-05-01,Zomato,Frozen Bottle,161307.02
Hinjewadi,2025-05-01,Zomato,Madno,18670.4
Hinjewadi,2025-06-01,In Store,Frozen Bottle,108557.08
Hinjewadi,2025-06-01,Others,Boba Bar,2661.82
Hinjewadi,2025-06-01,Others,Frozen Bottle,8738.29
Hinjewadi,2025-06-01,Others,Madno,2251.33
Hinjewadi,2025-06-01,Swiggy,Boba Bar,13439.75
Hinjewadi,2025-06-01,Swiggy,Frozen Bottle,95712.55
Hinjewadi,2025-06-01,Swiggy,Madno,13528.85
Hinjewadi,2025-06-01,Zomato,Boba Bar,10316.6
Hinjewadi,2025-06-01,Zomato,Frozen Bottle,188514.24
Hinjewadi,2025-06-01,Zomato,Madno,18120.05
Hinjewadi,2025-07-01,In Store,Frozen Bottle,118532.08
Hinjewadi,2025-07-01,Others,Boba Bar,624.37
Hinjewadi,2025-07-01,Others,Frozen Bottle,8291.95
Hinjewadi,2025-07-01,Others,Madno,2647.36
Hinjewadi,2025-07-01,Swiggy,Boba Bar,12592.039999999999
Hinjewadi,2025-07-01,Swiggy,Frozen Bottle,79547.2
Hinjewadi,2025-07-01,Swiggy,Madno,10179.79
Hinjewadi,2025-07-01,Zomato,Boba Bar,8705.11
Hinjewadi,2025-07-01,Zomato,Frozen Bottle,177747.54
Hinjewadi,2025-07-01,Zomato,Madno,27469.75
Hinjewadi,2025-08-01,In Store,Frozen Bottle,73155.65
Hinjewadi,2025-08-01,Others,Boba Bar,1373.93
Hinjewadi,2025-08-01,Others,Frozen Bottle,10229.0
Hinjewadi,2025-08-01,Others,Madno,3002.83
Hinjewadi,2025-08-01,Swiggy,Boba Bar,9032.95
Hinjewadi,2025-08-01,Swiggy,Frozen Bottle,75511.77
Hinjewadi,2025-08-01,Swiggy,Madno,19266.13
Hinjewadi,2025-08-01,Zomato,Boba Bar,6107.52
Hinjewadi,2025-08-01,Zomato,Frozen Bottle,175454.7
Hinjewadi,2025-08-01,Zomato,Madno,19718.6
Hinjewadi,2025-09-01,In Store,Frozen Bottle,81621.57
Hinjewadi,2025-09-01,Others,Boba Bar,374.43
Hinjewadi,2025-09-01,Others,Frozen Bottle,12599.22
Hinjewadi,2025-09-01,Others,Madno,3566.77
Hinjewadi,2025-09-01,Swiggy,Boba Bar,5009.78
Hinjewadi,2025-09-01,Swiggy,Frozen Bottle,84314.77
Hinjewadi,2025-09-01,Swiggy,Madno,20304.61
Hinjewadi,2025-09-01,Zomato,Boba Bar,2556.21
Hinjewadi,2025-09-01,Zomato,Frozen Bottle,187613.03
Hinjewadi,2025-09-01,Zomato,Madno,14353.59
Hinjewadi,2025-10-01,In Store,Boba Bar,249.0
Hinjewadi,2025-10-01,In Store,Frozen Bottle,96814.48
Hinjewadi,2025-10-01,Others,Boba Bar,1113.28
Hinjewadi,2025-10-01,Others,Frozen Bottle,10744.4
Hinjewadi,2025-10-01,Others,Madno,2398.38
Hinjewadi,2025-10-01,Swiggy,Boba Bar,5919.98
Hinjewadi,2025-10-01,Swiggy,Frozen Bottle,111692.31999999999
Hinjewadi,2025-10-01,Swiggy,Madno,17364.16
Hinjewadi,2025-10-01,Zomato,Boba Bar,6751.0
Hinjewadi,2025-10-01,Zomato,Frozen Bottle,181777.95
Hinjewadi,2025-10-01,Zomato,Madno,10908.0
Hinjewadi,2025-11-01,In Store,Boba Bar,3543.0
Hinjewadi,2025-11-01,In Store,Frozen Bottle,103043.12
Hinjewadi,2025-11-01,Others,Boba Bar,97.88
Hinjewadi,2025-11-01,Others,Frozen Bottle,10055.0
Hinjewadi,2025-11-01,Others,Madno,975.97
Hinjewadi,2025-11-01,Swiggy,Boba Bar,6410.07
Hinjewadi,2025-11-01,Swiggy,Frozen Bottle,142304.56
Hinjewadi,2025-11-01,Swiggy,Madno,14999.53
Hinjewadi,2025-11-01,Zomato,Boba Bar,6351.5
Hinjewadi,2025-11-01,Zomato,Frozen Bottle,200112.04
Hinjewadi,2025-11-01,Zomato,Madno,9147.64
Hinjewadi,2025-12-01,In Store,Boba Bar,1442.0
Hinjewadi,2025-12-01,In Store,Frozen Bottle,82286.0
Hinjewadi,2025-12-01,Others,Boba Bar,622.5
Hinjewadi,2025-12-01,Others,Frozen Bottle,8310.380000000001
Hinjewadi,2025-12-01,Others,Madno,189.58
Hinjewadi,2025-12-01,Swiggy,Boba Bar,3648.63
Hinjewadi,2025-12-01,Swiggy,Frozen Bottle,139285.65
Hinjewadi,2025-12-01,Swiggy,Madno,16876.68
Hinjewadi,2025-12-01,Zomato,Boba Bar,1854.18
Hinjewadi,2025-12-01,Zomato,Frozen Bottle,166850.95
Hinjewadi,2025-12-01,Zomato,Madno,13505.87
Hinjewadi,2026-01-01,In Store,Boba Bar,2996.0
Hinjewadi,2026-01-01,In Store,Frozen Bottle,90177.65
Hinjewadi,2026-01-01,Others,Frozen Bottle,7204.53
Hinjewadi,2026-01-01,Swiggy,Boba Bar,6663.53
Hinjewadi,2026-01-01,Swiggy,Frozen Bottle,180961.99
Hinjewadi,2026-01-01,Swiggy,Madno,19619.38
Hinjewadi,2026-01-01,Zomato,Boba Bar,3736.34
Hinjewadi,2026-01-01,Zomato,Frozen Bottle,209362.84
Hinjewadi,2026-01-01,Zomato,Madno,28316.44
Hinjewadi,2026-02-01,In Store,Boba Bar,5004.0
Hinjewadi,2026-02-01,In Store,Frozen Bottle,102819.47
Hinjewadi,2026-02-01,Others,Frozen Bottle,2182.94
Hinjewadi,2026-02-01,Swiggy,Boba Bar,6870.53
Hinjewadi,2026-02-01,Swiggy,Frozen Bottle,157901.55
Hinjewadi,2026-02-01,Swiggy,Madno,19693.09
Hinjewadi,2026-02-01,Zomato,Boba Bar,6504.97
Hinjewadi,2026-02-01,Zomato,Frozen Bottle,252733.79
Hinjewadi,2026-02-01,Zomato,Madno,22756.08
Hinjewadi,2026-03-01,In Store,Boba Bar,3836.0
Hinjewadi,2026-03-01,In Store,Frozen Bottle,160375.11
Hinjewadi,2026-03-01,Others,Frozen Bottle,5199.15
Hinjewadi,2026-03-01,Swiggy,Boba Bar,11701.15
Hinjewadi,2026-03-01,Swiggy,Frozen Bottle,227258.33000000002
Hinjewadi,2026-03-01,Swiggy,Madno,23938.17
Hinjewadi,2026-03-01,Zomato,Boba Bar,6263.6
Hinjewadi,2026-03-01,Zomato,Frozen Bottle,211501.21
Hinjewadi,2026-03-01,Zomato,Madno,29980.34
Hinjewadi,2026-04-01,In Store,Boba Bar,478.0
Hinjewadi,2026-04-01,In Store,Frozen Bottle,155110.33
Hinjewadi,2026-04-01,Others,Frozen Bottle,4276.48
Hinjewadi,2026-04-01,Swiggy,Boba Bar,11336.26
Hinjewadi,2026-04-01,Swiggy,Frozen Bottle,235805.61000000002
Hinjewadi,2026-04-01,Swiggy,Madno,32466.33
Hinjewadi,2026-04-01,Zomato,Boba Bar,10285.04
Hinjewadi,2026-04-01,Zomato,Frozen Bottle,218901.22
Hinjewadi,2026-04-01,Zomato,Madno,47699.32
Hinjewadi,2026-05-01,In Store,Boba Bar,637.0
Hinjewadi,2026-05-01,In Store,Frozen Bottle,147049.91
Hinjewadi,2026-05-01,Others,Frozen Bottle,3852.27
Hinjewadi,2026-05-01,Swiggy,Boba Bar,15174.69
Hinjewadi,2026-05-01,Swiggy,Frozen Bottle,288891.03
Hinjewadi,2026-05-01,Swiggy,Madno,35764.840000000004
Hinjewadi,2026-05-01,Zomato,Boba Bar,7793.36
Hinjewadi,2026-05-01,Zomato,Frozen Bottle,240573.91
Hinjewadi,2026-05-01,Zomato,Madno,33738.46
Hinjewadi,2026-06-01,In Store,Boba Bar,727.0
Hinjewadi,2026-06-01,In Store,Frozen Bottle,145543.64
Hinjewadi,2026-06-01,Others,Frozen Bottle,6372.76
Hinjewadi,2026-06-01,Others,Madno,172.16
Hinjewadi,2026-06-01,Swiggy,Boba Bar,8848.87
Hinjewadi,2026-06-01,Swiggy,Frozen Bottle,245940.44
Hinjewadi,2026-06-01,Swiggy,Madno,29949.7
Hinjewadi,2026-06-01,Zomato,Boba Bar,6581.32
Hinjewadi,2026-06-01,Zomato,Frozen Bottle,188946.13
Hinjewadi,2026-06-01,Zomato,Madno,31647.8
Hinjewadi,2026-07-01,In Store,Frozen Bottle,111904.23
Hinjewadi,2026-07-01,Others,Frozen Bottle,4608.99
Hinjewadi,2026-07-01,Swiggy,Boba Bar,7153.0
Hinjewadi,2026-07-01,Swiggy,Frozen Bottle,246570.88999999998
Hinjewadi,2026-07-01,Swiggy,Madno,26420.14
Hinjewadi,2026-07-01,Zomato,Boba Bar,3693.41
Hinjewadi,2026-07-01,Zomato,Frozen Bottle,181065.44
Hinjewadi,2026-07-01,Zomato,Madno,25660.98
Hinjewadi,2026-08-01,In Store,Frozen Bottle,140753.56
Hinjewadi,2026-08-01,Others,Frozen Bottle,6896.99
Hinjewadi,2026-08-01,Swiggy,Boba Bar,9319.02
Hinjewadi,2026-08-01,Swiggy,Frozen Bottle,241941.12
Hinjewadi,2026-08-01,Swiggy,Madno,35212.55
Hinjewadi,2026-08-01,Zomato,Boba Bar,2124.75
Hinjewadi,2026-08-01,Zomato,Frozen Bottle,194995.36
Hinjewadi,2026-08-01,Zomato,Madno,51046.2
Hinjewadi Phase 3,2025-01-01,In Store,Frozen Bottle,74475.86
Hinjewadi Phase 3,2025-01-01,Swiggy,Frozen Bottle,26702.66
Hinjewadi Phase 3,2025-01-01,Zomato,Frozen Bottle,44511.8
Hinjewadi Phase 3,2025-02-01,In Store,Frozen Bottle,56956.83
Hinjewadi Phase 3,2025-02-01,Swiggy,Frozen Bottle,34568.12
Hinjewadi Phase 3,2025-02-01,Zomato,Frozen Bottle,51092.9
Hinjewadi Phase 3,2025-03-01,In Store,Frozen Bottle,99687.74
Hinjewadi Phase 3,2025-03-01,Swiggy,Frozen Bottle,58125.68
Hinjewadi Phase 3,2025-03-01,Zomato,Frozen Bottle,68110.4
Hinjewadi Phase 3,2025-04-01,In Store,Frozen Bottle,134530.84
Hinjewadi Phase 3,2025-04-01,Swiggy,Frozen Bottle,48380.12
Hinjewadi Phase 3,2025-04-01,Swiggy,Madno,468.0
Hinjewadi Phase 3,2025-04-01,Zomato,Frozen Bottle,89287.59
Hinjewadi Phase 3,2025-05-01,In Store,Frozen Bottle,135820.81
Hinjewadi Phase 3,2025-05-01,Swiggy,Boba Bar,2691.6
Hinjewadi Phase 3,2025-05-01,Swiggy,Frozen Bottle,35226.63
Hinjewadi Phase 3,2025-05-01,Swiggy,Madno,2997.1
Hinjewadi Phase 3,2025-05-01,Zomato,Frozen Bottle,61529.8
Hinjewadi Phase 3,2025-06-01,In Store,Frozen Bottle,23271.12
Hinjewadi Phase 3,2025-06-01,Swiggy,Boba Bar,527.0
Hinjewadi Phase 3,2025-06-01,Swiggy,Frozen Bottle,4870.28
Hinjewadi Phase 3,2025-06-01,Swiggy,Madno,1420.02
Hinjewadi Phase 3,2025-06-01,Zomato,Frozen Bottle,19695.7
Hinjewadi Phase 3,2025-07-01,In Store,Boba Bar,956.0
Hinjewadi Phase 3,2025-07-01,In Store,Frozen Bottle,94340.0
Hinjewadi Phase 3,2025-07-01,Swiggy,Boba Bar,2048.42
Hinjewadi Phase 3,2025-07-01,Swiggy,Frozen Bottle,43674.35
Hinjewadi Phase 3,2025-07-01,Swiggy,Madno,6260.94
Hinjewadi Phase 3,2025-07-01,Zomato,Boba Bar,1559.3400000000001
Hinjewadi Phase 3,2025-07-01,Zomato,Frozen Bottle,67657.37
Hinjewadi Phase 3,2025-07-01,Zomato,Madno,239.0
Hinjewadi Phase 3,2025-08-01,In Store,Boba Bar,1722.0
Hinjewadi Phase 3,2025-08-01,In Store,Frozen Bottle,77854.88
Hinjewadi Phase 3,2025-08-01,Swiggy,Boba Bar,3606.26
Hinjewadi Phase 3,2025-08-01,Swiggy,Frozen Bottle,37799.74
Hinjewadi Phase 3,2025-08-01,Swiggy,Madno,18790.66
Hinjewadi Phase 3,2025-08-01,Zomato,Frozen Bottle,74645.76
Hinjewadi Phase 3,2025-08-01,Zomato,Madno,3249.2999999999997
Hinjewadi Phase 3,2025-09-01,In Store,Frozen Bottle,86720.2
Hinjewadi Phase 3,2025-09-01,Swiggy,Boba Bar,4027.7200000000003
Hinjewadi Phase 3,2025-09-01,Swiggy,Frozen Bottle,44159.47
Hinjewadi Phase 3,2025-09-01,Swiggy,Madno,12375.18
Hinjewadi Phase 3,2025-09-01,Zomato,Boba Bar,1485.68
Hinjewadi Phase 3,2025-09-01,Zomato,Frozen Bottle,90570.23
Hinjewadi Phase 3,2025-09-01,Zomato,Madno,4354.5
Hinjewadi Phase 3,2025-10-01,In Store,Frozen Bottle,73723.97
Hinjewadi Phase 3,2025-10-01,Swiggy,Boba Bar,2594.57
Hinjewadi Phase 3,2025-10-01,Swiggy,Frozen Bottle,62411.72
Hinjewadi Phase 3,2025-10-01,Swiggy,Madno,15329.77
Hinjewadi Phase 3,2025-10-01,Zomato,Boba Bar,1384.0
Hinjewadi Phase 3,2025-10-01,Zomato,Frozen Bottle,116652.31
Hinjewadi Phase 3,2025-10-01,Zomato,Madno,7220.46
Hinjewadi Phase 3,2025-11-01,In Store,Frozen Bottle,83062.52
Hinjewadi Phase 3,2025-11-01,Swiggy,Boba Bar,3470.42
Hinjewadi Phase 3,2025-11-01,Swiggy,Frozen Bottle,73519.53
Hinjewadi Phase 3,2025-11-01,Swiggy,Madno,13763.39
Hinjewadi Phase 3,2025-11-01,Zomato,Boba Bar,2517.84
Hinjewadi Phase 3,2025-11-01,Zomato,Frozen Bottle,142609.62
Hinjewadi Phase 3,2025-11-01,Zomato,Madno,12096.1
Hinjewadi Phase 3,2025-12-01,In Store,Frozen Bottle,67737.05
Hinjewadi Phase 3,2025-12-01,Swiggy,Boba Bar,2451.79
Hinjewadi Phase 3,2025-12-01,Swiggy,Frozen Bottle,84094.4
Hinjewadi Phase 3,2025-12-01,Swiggy,Madno,13044.6
Hinjewadi Phase 3,2025-12-01,Zomato,Boba Bar,1252.5
Hinjewadi Phase 3,2025-12-01,Zomato,Frozen Bottle,99480.22
Hinjewadi Phase 3,2025-12-01,Zomato,Madno,6985.5
Hinjewadi Phase 3,2026-01-01,In Store,Frozen Bottle,87028.84
Hinjewadi Phase 3,2026-01-01,Swiggy,Boba Bar,4506.11
Hinjewadi Phase 3,2026-01-01,Swiggy,Frozen Bottle,81682.49
Hinjewadi Phase 3,2026-01-01,Swiggy,Madno,21862.22
Hinjewadi Phase 3,2026-01-01,Zomato,Boba Bar,4993.1
Hinjewadi Phase 3,2026-01-01,Zomato,Frozen Bottle,128295.8
Hinjewadi Phase 3,2026-01-01,Zomato,Madno,10410.0
Hinjewadi Phase 3,2026-02-01,In Store,Boba Bar,508.0
Hinjewadi Phase 3,2026-02-01,In Store,Frozen Bottle,84558.99
Hinjewadi Phase 3,2026-02-01,Swiggy,Boba Bar,4050.11
Hinjewadi Phase 3,2026-02-01,Swiggy,Frozen Bottle,89939.96
Hinjewadi Phase 3,2026-02-01,Swiggy,Madno,21810.85
Hinjewadi Phase 3,2026-02-01,Zomato,Boba Bar,9076.7
Hinjewadi Phase 3,2026-02-01,Zomato,Frozen Bottle,142185.91
Hinjewadi Phase 3,2026-02-01,Zomato,Madno,25547.3
Hinjewadi Phase 3,2026-03-01,In Store,Boba Bar,1074.0
Hinjewadi Phase 3,2026-03-01,In Store,Frozen Bottle,150103.07
Hinjewadi Phase 3,2026-03-01,Swiggy,Boba Bar,5367.5599999999995
Hinjewadi Phase 3,2026-03-01,Swiggy,Frozen Bottle,105849.68000000001
Hinjewadi Phase 3,2026-03-01,Swiggy,Madno,23760.65
Hinjewadi Phase 3,2026-03-01,Zomato,Boba Bar,4929.5
Hinjewadi Phase 3,2026-03-01,Zomato,Frozen Bottle,122627.78
Hinjewadi Phase 3,2026-03-01,Zomato,Madno,33795.82
Hinjewadi Phase 3,2026-04-01,In Store,Boba Bar,747.0
Hinjewadi Phase 3,2026-04-01,In Store,Frozen Bottle,171160.67
Hinjewadi Phase 3,2026-04-01,Swiggy,Boba Bar,7720.68
Hinjewadi Phase 3,2026-04-01,Swiggy,Frozen Bottle,111928.33
Hinjewadi Phase 3,2026-04-01,Swiggy,Madno,29000.37
Hinjewadi Phase 3,2026-04-01,Zomato,Boba Bar,7339.18
Hinjewadi Phase 3,2026-04-01,Zomato,Frozen Bottle,131887.53
Hinjewadi Phase 3,2026-04-01,Zomato,Madno,62352.27
Hinjewadi Phase 3,2026-05-01,In Store,Boba Bar,119.0
Hinjewadi Phase 3,2026-05-01,In Store,Frozen Bottle,172133.55
Hinjewadi Phase 3,2026-05-01,Swiggy,Boba Bar,7714.72
Hinjewadi Phase 3,2026-05-01,Swiggy,Frozen Bottle,185374.31
Hinjewadi Phase 3,2026-05-01,Swiggy,Madno,47739.46
Hinjewadi Phase 3,2026-05-01,Zomato,Boba Bar,9819.1
Hinjewadi Phase 3,2026-05-01,Zomato,Frozen Bottle,174209.19
Hinjewadi Phase 3,2026-05-01,Zomato,Madno,55227.86
Hinjewadi Phase 3,2026-06-01,In Store,Frozen Bottle,114571.9
Hinjewadi Phase 3,2026-06-01,Swiggy,Boba Bar,6634.04
Hinjewadi Phase 3,2026-06-01,Swiggy,Frozen Bottle,148850.81
Hinjewadi Phase 3,2026-06-01,Swiggy,Madno,26884.31
Hinjewadi Phase 3,2026-06-01,Zomato,Boba Bar,4810.0
Hinjewadi Phase 3,2026-06-01,Zomato,Frozen Bottle,125198.05
Hinjewadi Phase 3,2026-06-01,Zomato,Madno,41745.22
Hinjewadi Phase 3,2026-07-01,In Store,Frozen Bottle,106845.01
Hinjewadi Phase 3,2026-07-01,Swiggy,Boba Bar,3927.02
Hinjewadi Phase 3,2026-07-01,Swiggy,Frozen Bottle,147583.52
Hinjewadi Phase 3,2026-07-01,Swiggy,Madno,35322.34
Hinjewadi Phase 3,2026-07-01,Zomato,Boba Bar,3088.15
Hinjewadi Phase 3,2026-07-01,Zomato,Frozen Bottle,108784.36
Hinjewadi Phase 3,2026-07-01,Zomato,Madno,39254.53
Hinjewadi Phase 3,2026-08-01,In Store,Frozen Bottle,129383.36
Hinjewadi Phase 3,2026-08-01,Swiggy,Boba Bar,3284.01
Hinjewadi Phase 3,2026-08-01,Swiggy,Frozen Bottle,148302.81
Hinjewadi Phase 3,2026-08-01,Swiggy,Madno,34243.66
Hinjewadi Phase 3,2026-08-01,Zomato,Boba Bar,1187.95
Hinjewadi Phase 3,2026-08-01,Zomato,Frozen Bottle,128261.5
Hinjewadi Phase 3,2026-08-01,Zomato,Madno,43026.1
Hosakote,2026-08-01,In Store,Frozen Bottle,104373.96
Hosur,2025-04-01,In Store,Frozen Bottle,18027.559999999998
Hosur,2025-05-01,In Store,Frozen Bottle,554320.4400000001
Hosur,2025-05-01,Swiggy,Frozen Bottle,22230.05
Hosur,2025-05-01,Zomato,Frozen Bottle,22100.9
Hosur,2025-06-01,In Store,Frozen Bottle,312045.08
Hosur,2025-06-01,Swiggy,Frozen Bottle,39185.07
Hosur,2025-06-01,Zomato,Frozen Bottle,103318.3
Hosur,2025-07-01,In Store,Frozen Bottle,224225.03
Hosur,2025-07-01,Swiggy,Frozen Bottle,47785.24
Hosur,2025-07-01,Zomato,Frozen Bottle,120656.14
Hosur,2025-08-01,In Store,Frozen Bottle,213426.47
Hosur,2025-08-01,Swiggy,Frozen Bottle,42245.87
Hosur,2025-08-01,Zomato,Frozen Bottle,89829.72
Hosur,2025-09-01,In Store,Frozen Bottle,166871.48
Hosur,2025-09-01,Swiggy,Frozen Bottle,35158.39
Hosur,2025-09-01,Zomato,Frozen Bottle,74534.04
Hosur,2025-10-01,In Store,Frozen Bottle,197584.76
Hosur,2025-10-01,Swiggy,Frozen Bottle,46732.58
Hosur,2025-10-01,Zomato,Frozen Bottle,66826.1
Hosur,2025-11-01,In Store,Frozen Bottle,172847.97
Hosur,2025-11-01,Swiggy,Frozen Bottle,62360.26
Hosur,2025-11-01,Zomato,Frozen Bottle,75101.54
Hosur,2025-12-01,In Store,Frozen Bottle,159001.12
Hosur,2025-12-01,Swiggy,Frozen Bottle,61798.16
Hosur,2025-12-01,Zomato,Frozen Bottle,94763.88
Hosur,2026-01-01,In Store,Frozen Bottle,157193.05
Hosur,2026-01-01,Swiggy,Frozen Bottle,49889.83
Hosur,2026-01-01,Zomato,Frozen Bottle,80053.93
Hosur,2026-02-01,In Store,Frozen Bottle,156412.19
Hosur,2026-02-01,Swiggy,Frozen Bottle,82661.9
Hosur,2026-02-01,Zomato,Frozen Bottle,88247.44
Hosur,2026-03-01,In Store,Frozen Bottle,241719.79
Hosur,2026-03-01,Swiggy,Frozen Bottle,76463.23
Hosur,2026-03-01,Zomato,Frozen Bottle,99988.11
Hosur,2026-04-01,In Store,Frozen Bottle,266945.46
Hosur,2026-04-01,Swiggy,Frozen Bottle,78364.52
Hosur,2026-04-01,Zomato,Frozen Bottle,99962.36
Hosur,2026-05-01,In Store,Frozen Bottle,261003.65
Hosur,2026-05-01,Swiggy,Frozen Bottle,97017.94
Hosur,2026-05-01,Zomato,Frozen Bottle,150999.77
Hosur,2026-06-01,In Store,Frozen Bottle,195587.36
Hosur,2026-06-01,Swiggy,Frozen Bottle,94913.4
Hosur,2026-06-01,Zomato,Frozen Bottle,146832.41999999998
Hosur,2026-07-01,In Store,Frozen Bottle,207419.17
Hosur,2026-07-01,Swiggy,Frozen Bottle,96083.45
Hosur,2026-07-01,Zomato,Frozen Bottle,138688.57
Hosur,2026-08-01,In Store,Frozen Bottle,191253.92
Hosur,2026-08-01,Swiggy,Frozen Bottle,103875.93000000001
Hosur,2026-08-01,Zomato,Frozen Bottle,131850.91
Hubballi,2025-05-01,In Store,Frozen Bottle,1190.0
Hubballi,2025-06-01,In Store,Frozen Bottle,350405.55
Hubballi,2025-07-01,In Store,Frozen Bottle,81082.55
Hubballi,2025-07-01,Swiggy,Frozen Bottle,7161.37
Hubballi,2025-07-01,Zomato,Frozen Bottle,13450.7
Hubballi,2025-08-01,In Store,Frozen Bottle,36375.48
Hubballi,2025-08-01,Swiggy,Frozen Bottle,8966.45
Hubballi,2025-08-01,Zomato,Frozen Bottle,18247.25
Hubballi,2025-09-01,In Store,Frozen Bottle,29978.19
Hubballi,2025-09-01,Swiggy,Frozen Bottle,15185.51
Hubballi,2025-09-01,Zomato,Frozen Bottle,25584.33
Hubballi,2025-10-01,In Store,Frozen Bottle,48036.77
